CWNS_NUM,LAGOON_CODE,LAGOON_NAME
20001616001,BS_LAGOON,Biosolids Lagoon
20001620001,BS_LAGOON,Biosolids Lagoon
20001650001,BS_LAGOON,Biosolids Lagoon
20001703001,BS_LAGOON,Biosolids Lagoon
20001707001,BS_LAGOON,Biosolids Lagoon
20001900001,BS_LAGOON,Biosolids Lagoon
20001901001,BS_LAGOON,Biosolids Lagoon
20001902001,BS_LAGOON,Biosolids Lagoon
20001903001,BS_LAGOON,Biosolids Lagoon
20001905001,BS_LAGOON,Biosolids Lagoon
20002000001,BS_LAGOON,Biosolids Lagoon
20002001001,BS_LAGOON,Biosolids Lagoon
2000500032,LAGOON,"Lagoon, Other"
20006846001,BS_LAGOON,Biosolids Lagoon
21000058001,LAGOON,"Lagoon, Other"
21000093001,LAGOON,"Lagoon, Other"
21000174001,LAGOON,"Lagoon, Other"
21000199001,LAGOON,"Lagoon, Other"
21000224001,LAGOON,"Lagoon, Other"
21000264001,LAGOON,"Lagoon, Other"
21000370001,LAGOON,"Lagoon, Other"
21000576001,LAGOON,"Lagoon, Other"
22000110001,LAGOON,"Lagoon, Other"
22000523001,LAGOON,"Lagoon, Other"
22000545001,LAGOON,"Lagoon, Other"
22000605001,LAGOON,"Lagoon, Other"
22000655001,LAGOON,"Lagoon, Other"
22000745001,LAGOON,"Lagoon, Other"
22000770001,LAGOON,"Lagoon, Other"
22000795001,LAGOON,"Lagoon, Other"
22000875001,LAGOON,"Lagoon, Other"
22001015001,LAGOON,"Lagoon, Other"
22001195001,LAGOON,"Lagoon, Other"
22001230001,LAGOON,"Lagoon, Other"
22003004001,LAGOON,"Lagoon, Other"
22003033001,LAGOON,"Lagoon, Other"
22003035001,LAGOON,"Lagoon, Other"
22003042002,LAGOON,"Lagoon, Other"
22003043002,LAGOON,"Lagoon, Other"
22003056001,LAGOON,"Lagoon, Other"
22003072002,LAGOON,"Lagoon, Other"
22003088001,LAGOON,"Lagoon, Other"
22003089001,LAGOON,"Lagoon, Other"
22003096001,LAGOON,"Lagoon, Other"
22003106001,LAGOON,"Lagoon, Other"
22003110001,LAGOON,"Lagoon, Other"
22003131002,LAGOON,"Lagoon, Other"
22003131003,LAGOON,"Lagoon, Other"
22003186001,LAGOON,"Lagoon, Other"
22003187001,LAGOON,"Lagoon, Other"
22003214001,LAGOON,"Lagoon, Other"
22003233001,LAGOON,"Lagoon, Other"
22003234001,LAGOON,"Lagoon, Other"
22003238001,LAGOON,"Lagoon, Other"
22003251001,LAGOON,"Lagoon, Other"
22003253001,LAGOON,"Lagoon, Other"
22003258001,LAGOON,"Lagoon, Other"
22003274001,LAGOON,"Lagoon, Other"
22003289002,LAGOON,"Lagoon, Other"
22003310001,LAGOON,"Lagoon, Other"
22003311001,LAGOON,"Lagoon, Other"
22003318001,LAGOON,"Lagoon, Other"
22003326001,LAGOON,"Lagoon, Other"
22003378001,LAGOON,"Lagoon, Other"
22003381001,LAGOON,"Lagoon, Other"
22003400001,LAGOON,"Lagoon, Other"
22008081001,LAGOON,"Lagoon, Other"
22009017001,LAGOON,"Lagoon, Other"
22009017002,LAGOON,"Lagoon, Other"
23000029001,LAGOON,"Lagoon, Other"
23000074001,LAGOON,"Lagoon, Other"
23000107001,LAGOON,"Lagoon, Other"
23000114001,LAGOON,"Lagoon, Other"
23000119001,LAGOON,"Lagoon, Other"
23000130001,LAGOON,"Lagoon, Other"
23000145001,LAGOON,"Lagoon, Other"
23000149001,LAGOON,"Lagoon, Other"
23000152001,LAGOON,"Lagoon, Other"
23000155001,LAGOON,"Lagoon, Other"
24000007001,LAGOON,"Lagoon, Other"
24000040001,LAGOON,"Lagoon, Other"
24000041001,LAGOON,"Lagoon, Other"
24000052002,LAGOON,"Lagoon, Other"
24000067015,LAGOON,"Lagoon, Other"
24000072001,LAGOON,"Lagoon, Other"
24000076001,LAGOON,"Lagoon, Other"
24000083001,LAGOON,"Lagoon, Other"
24000086002,LAGOON,"Lagoon, Other"
24000092001,LAGOON,"Lagoon, Other"
24000300024,LAGOON,"Lagoon, Other"
24000300079,LAGOON,"Lagoon, Other"
24000300086,LAGOON,"Lagoon, Other"
24000300093,LAGOON,"Lagoon, Other"
26000009001,LAGOON,"Lagoon, Other"
26000013001,LAGOON,"Lagoon, Other"
26000018001,LAGOON,"Lagoon, Other"
26000024001,LAGOON,"Lagoon, Other"
26000039001,LAGOON,"Lagoon, Other"
26000041001,LAGOON,"Lagoon, Other"
26000043001,LAGOON,"Lagoon, Other"
26000045001,LAGOON,"Lagoon, Other"
26000075001,LAGOON,"Lagoon, Other"
26000079001,LAGOON,"Lagoon, Other"
26000130001,LAGOON,"Lagoon, Other"
26000131001,LAGOON,"Lagoon, Other"
26000132001,LAGOON,"Lagoon, Other"
26000152001,LAGOON,"Lagoon, Other"
26000157001,LAGOON,"Lagoon, Other"
26000158001,LAGOON,"Lagoon, Other"
26000159001,LAGOON,"Lagoon, Other"
26000164001,LAGOON,"Lagoon, Other"
26000166001,LAGOON,"Lagoon, Other"
26000167001,LAGOON,"Lagoon, Other"
26000168001,LAGOON,"Lagoon, Other"
26000170001,LAGOON,"Lagoon, Other"
26000173001,LAGOON,"Lagoon, Other"
26000220001,LAGOON,"Lagoon, Other"
26000235001,LAGOON,"Lagoon, Other"
26000252001,LAGOON,"Lagoon, Other"
26000259001,LAGOON,"Lagoon, Other"
26000260001,LAGOON,"Lagoon, Other"
26000263001,LAGOON,"Lagoon, Other"
26000359007,LAGOON,"Lagoon, Other"
26000436001,LAGOON,"Lagoon, Other"
26000440001,LAGOON,"Lagoon, Other"
26000441002,LAGOON,"Lagoon, Other"
26000449001,LAGOON,"Lagoon, Other"
26000453001,LAGOON,"Lagoon, Other"
26000455001,LAGOON,"Lagoon, Other"
26000461001,LAGOON,"Lagoon, Other"
26000464001,LAGOON,"Lagoon, Other"
26000474001,LAGOON,"Lagoon, Other"
26000477001,LAGOON,"Lagoon, Other"
26000478001,LAGOON,"Lagoon, Other"
26000479001,LAGOON,"Lagoon, Other"
26000480001,LAGOON,"Lagoon, Other"
26000481001,LAGOON,"Lagoon, Other"
26000482001,LAGOON,"Lagoon, Other"
26000484001,LAGOON,"Lagoon, Other"
26000485001,LAGOON,"Lagoon, Other"
26000487001,LAGOON,"Lagoon, Other"
26000489001,LAGOON,"Lagoon, Other"
26000490001,LAGOON,"Lagoon, Other"
26000491001,LAGOON,"Lagoon, Other"
26000514001,LAGOON,"Lagoon, Other"
26000902001,LAGOON,"Lagoon, Other"
26000918001,LAGOON,"Lagoon, Other"
26000923001,LAGOON,"Lagoon, Other"
26000927001,LAGOON,"Lagoon, Other"
26001105001,LAGOON,"Lagoon, Other"
26001120001,LAGOON,"Lagoon, Other"
26001123001,LAGOON,"Lagoon, Other"
26002042001,LAGOON,"Lagoon, Other"
26002058001,LAGOON,"Lagoon, Other"
26002063001,LAGOON,"Lagoon, Other"
26002076001,LAGOON,"Lagoon, Other"
26002080001,LAGOON,"Lagoon, Other"
26002089001,LAGOON,"Lagoon, Other"
26002101001,LAGOON,"Lagoon, Other"
26002116001,LAGOON,"Lagoon, Other"
26002117001,LAGOON,"Lagoon, Other"
26002118001,LAGOON,"Lagoon, Other"
26002119001,LAGOON,"Lagoon, Other"
26002120001,LAGOON,"Lagoon, Other"
26002123001,LAGOON,"Lagoon, Other"
26002151001,LAGOON,"Lagoon, Other"
26002153001,LAGOON,"Lagoon, Other"
26002158001,LAGOON,"Lagoon, Other"
26002175001,LAGOON,"Lagoon, Other"
26002179001,LAGOON,"Lagoon, Other"
26003013001,LAGOON,"Lagoon, Other"
26003014001,LAGOON,"Lagoon, Other"
26003018001,LAGOON,"Lagoon, Other"
26003023001,LAGOON,"Lagoon, Other"
26003024001,LAGOON,"Lagoon, Other"
26003029001,LAGOON,"Lagoon, Other"
26003031001,LAGOON,"Lagoon, Other"
26003036001,LAGOON,"Lagoon, Other"
26003038001,LAGOON,"Lagoon, Other"
26003047001,LAGOON,"Lagoon, Other"
26003050001,LAGOON,"Lagoon, Other"
26003051001,LAGOON,"Lagoon, Other"
26003056001,LAGOON,"Lagoon, Other"
26003072001,LAGOON,"Lagoon, Other"
26003084001,LAGOON,"Lagoon, Other"
26003096001,LAGOON,"Lagoon, Other"
26003097001,LAGOON,"Lagoon, Other"
26003098001,LAGOON,"Lagoon, Other"
26003099001,LAGOON,"Lagoon, Other"
26003110001,LAGOON,"Lagoon, Other"
26003114001,LAGOON,"Lagoon, Other"
26003122001,LAGOON,"Lagoon, Other"
26003127001,LAGOON,"Lagoon, Other"
26003128001,LAGOON,"Lagoon, Other"
26003129001,LAGOON,"Lagoon, Other"
26003130001,LAGOON,"Lagoon, Other"
26003131001,LAGOON,"Lagoon, Other"
26003132001,LAGOON,"Lagoon, Other"
26003133001,LAGOON,"Lagoon, Other"
26003134001,LAGOON,"Lagoon, Other"
26003140001,LAGOON,"Lagoon, Other"
26003141001,LAGOON,"Lagoon, Other"
26003142001,LAGOON,"Lagoon, Other"
26003143001,LAGOON,"Lagoon, Other"
26003160001,LAGOON,"Lagoon, Other"
26003161001,LAGOON,"Lagoon, Other"
26003162001,LAGOON,"Lagoon, Other"
26003163001,LAGOON,"Lagoon, Other"
26003172001,LAGOON,"Lagoon, Other"
26003228001,LAGOON,"Lagoon, Other"
26003229001,LAGOON,"Lagoon, Other"
26003229002,LAGOON,"Lagoon, Other"
26004011001,LAGOON,"Lagoon, Other"
26004016001,LAGOON,"Lagoon, Other"
26004020001,LAGOON,"Lagoon, Other"
26004030001,LAGOON,"Lagoon, Other"
26004032001,LAGOON,"Lagoon, Other"
26004032010,LAGOON,"Lagoon, Other"
26004034001,LAGOON,"Lagoon, Other"
26009002001,LAGOON,"Lagoon, Other"
27000144001,LAGOON,"Lagoon, Other"
27000145001,LAGOON,"Lagoon, Other"
27000146001,LAGOON,"Lagoon, Other"
27000148001,LAGOON,"Lagoon, Other"
27000164001,LAGOON,"Lagoon, Other"
27000167001,LAGOON,"Lagoon, Other"
27000186001,LAGOON,"Lagoon, Other"
27000202001,LAGOON,"Lagoon, Other"
27000208001,LAGOON,"Lagoon, Other"
27000221001,LAGOON,"Lagoon, Other"
27000224001,LAGOON,"Lagoon, Other"
27000233001,LAGOON,"Lagoon, Other"
27000243001,LAGOON,"Lagoon, Other"
27000247001,LAGOON,"Lagoon, Other"
27000289001,LAGOON,"Lagoon, Other"
27000330001,LAGOON,"Lagoon, Other"
27000356001,LAGOON,"Lagoon, Other"
27000359001,LAGOON,"Lagoon, Other"
27001106001,LAGOON,"Lagoon, Other"
27001119001,LAGOON,"Lagoon, Other"
27001407001,LAGOON,"Lagoon, Other"
27001409001,LAGOON,"Lagoon, Other"
27001607001,LAGOON,"Lagoon, Other"
27001611001,LAGOON,"Lagoon, Other"
27001708001,LAGOON,"Lagoon, Other"
27002201001,LAGOON,"Lagoon, Other"
27002202001,LAGOON,"Lagoon, Other"
27002602001,LAGOON,"Lagoon, Other"
27003405001,LAGOON,"Lagoon, Other"
27003516001,LAGOON,"Lagoon, Other"
27003605001,LAGOON,"Lagoon, Other"
27003904001,LAGOON,"Lagoon, Other"
27005016001,LAGOON,"Lagoon, Other"
27005315001,LAGOON,"Lagoon, Other"
27006114001,LAGOON,"Lagoon, Other"
27007106001,LAGOON,"Lagoon, Other"
27007217001,LAGOON,"Lagoon, Other"
27007412001,LAGOON,"Lagoon, Other"
27008905001,LAGOON,"Lagoon, Other"
27009203001,LAGOON,"Lagoon, Other"
27009210001,LAGOON,"Lagoon, Other"
27009212001,LAGOON,"Lagoon, Other"
27009213001,LAGOON,"Lagoon, Other"
27009223001,LAGOON,"Lagoon, Other"
27009225001,LAGOON,"Lagoon, Other"
27009502001,LAGOON,"Lagoon, Other"
27009807001,LAGOON,"Lagoon, Other"
27009906001,LAGOON,"Lagoon, Other"
28000040001,LAGOON,"Lagoon, Other"
28000200001,LAGOON_AER,"Lagoon, Aerated"
28000240004,LAGOON,"Lagoon, Other"
28000255001,LAGOON_AER,"Lagoon, Aerated"
28000260001,LAGOON,"Lagoon, Other"
28000345001,LAGOON,"Lagoon, Other"
28000415001,LAGOON,"Lagoon, Other"
28000420001,LAGOON,"Lagoon, Other"
28000490001,LAGOON,"Lagoon, Other"
28000520001,LAGOON,"Lagoon, Other"
28000535001,LAGOON,"Lagoon, Other"
28000535002,LAGOON,"Lagoon, Other"
28000540005,LAGOON,"Lagoon, Other"
28000605001,LAGOON,"Lagoon, Other"
28000610001,LAGOON,"Lagoon, Other"
28000660001,LAGOON,"Lagoon, Other"
28000680001,LAGOON,"Lagoon, Other"
28000685001,LAGOON,"Lagoon, Other"
28000710001,LAGOON,"Lagoon, Other"
28000720001,LAGOON,"Lagoon, Other"
28000785001,LAGOON,"Lagoon, Other"
28000795001,LAGOON,"Lagoon, Other"
28000840001,LAGOON,"Lagoon, Other"
28000855001,LAGOON,"Lagoon, Other"
28000880001,LAGOON,"Lagoon, Other"
28001025001,LAGOON,"Lagoon, Other"
28001070001,LAGOON,"Lagoon, Other"
28001095001,LAGOON,"Lagoon, Other"
28001185001,LAGOON_AER,"Lagoon, Aerated"
28001190001,LAGOON,"Lagoon, Other"
28001205001,LAGOON,"Lagoon, Other"
28001255001,LAGOON,"Lagoon, Other"
28001265001,LAGOON,"Lagoon, Other"
28001280001,LAGOON,"Lagoon, Other"
28001305001,LAGOON,"Lagoon, Other"
28001310001,LAGOON,"Lagoon, Other"
28001342001,LAGOON,"Lagoon, Other"
28001355001,LAGOON,"Lagoon, Other"
28001400001,LAGOON,"Lagoon, Other"
28001475001,LAGOON,"Lagoon, Other"
28001503001,LAGOON,"Lagoon, Other"
29001034001,LAGOON,"Lagoon, Other"
29001038001,LAGOON,"Lagoon, Other"
29001051001,LAGOON,"Lagoon, Other"
29001069001,LAGOON,"Lagoon, Other"
29001082001,LAGOON_AER,"Lagoon, Aerated"
29001108001,LAGOON,"Lagoon, Other"
29001228001,LAGOON,"Lagoon, Other"
29001237037,LAGOON,"Lagoon, Other"
29002011001,LAGOON,"Lagoon, Other"
29002057001,LAGOON,"Lagoon, Other"
29002194001,LAGOON,"Lagoon, Other"
29002214003,LAGOON,"Lagoon, Other"
29002214009,LAGOON,"Lagoon, Other"
29002234001,STBL_POND,"Pond, Stabilization"
29002257001,LAGOON,"Lagoon, Other"
29002281001,LAGOON,"Lagoon, Other"
29002297001,LAGOON,"Lagoon, Other"
29002341001,LAGOON,"Lagoon, Other"
29002371001,LAGOON,"Lagoon, Other"
29002378001,LAGOON,"Lagoon, Other"
29002414001,LAGOON,"Lagoon, Other"
29002418002,LAGOON,"Lagoon, Other"
29002421001,LAGOON,"Lagoon, Other"
29002461001,LAGOON,"Lagoon, Other"
29002801005,LAGOON,"Lagoon, Other"
29003089001,STBL_POND,"Pond, Stabilization"
29003122001,LAGOON,"Lagoon, Other"
29003247001,LAGOON,"Lagoon, Other"
29003392001,LAGOON,"Lagoon, Other"
29003436001,LAGOON_AER,"Lagoon, Aerated"
29003781001,LAGOON,"Lagoon, Other"
29003781002,LAGOON,"Lagoon, Other"
29003859003,LAGOON,"Lagoon, Other"
29004044001,LAGOON,"Lagoon, Other"
29004046001,LAGOON,"Lagoon, Other"
29004078001,LAGOON,"Lagoon, Other"
29004116001,LAGOON,"Lagoon, Other"
29004137001,LAGOON,"Lagoon, Other"
30000009001,LAGOON,"Lagoon, Other"
30000010001,LAGOON,"Lagoon, Other"
30000011001,LAGOON,"Lagoon, Other"
30000014001,LAGOON,"Lagoon, Other"
30000016001,LAGOON,"Lagoon, Other"
30000017001,LAGOON,"Lagoon, Other"
30000025001,LAGOON,"Lagoon, Other"
30000026001,LAGOON,"Lagoon, Other"
30000028001,LAGOON,"Lagoon, Other"
30000036001,LAGOON,"Lagoon, Other"
30000073001,LAGOON,"Lagoon, Other"
30000079001,LAGOON,"Lagoon, Other"
30000081001,LAGOON,"Lagoon, Other"
30000085001,LAGOON,"Lagoon, Other"
30000109001,LAGOON,"Lagoon, Other"
30000111001,LAGOON_AER,"Lagoon, Aerated"
30000112001,LAGOON,"Lagoon, Other"
30000119001,LAGOON,"Lagoon, Other"
30000126001,LAGOON,"Lagoon, Other"
30000130001,LAGOON,"Lagoon, Other"
30000132001,LAGOON,"Lagoon, Other"
30000144001,LAGOON_AER,"Lagoon, Aerated"
30000147001,LAGOON,"Lagoon, Other"
30000152001,LAGOON,"Lagoon, Other"
30000154001,LAGOON,"Lagoon, Other"
30000182001,LAGOON,"Lagoon, Other"
30300245001,LAGOON,"Lagoon, Other"
30300251001,LAGOON,"Lagoon, Other"
31000030001,LAGOON,"Lagoon, Other"
31000035001,LAGOON,"Lagoon, Other"
31000085001,LAGOON,"Lagoon, Other"
31000127001,LAGOON,"Lagoon, Other"
31000129001,LAGOON,"Lagoon, Other"
31000150001,LAGOON,"Lagoon, Other"
31000185001,LAGOON,"Lagoon, Other"
31000196001,LAGOON,"Lagoon, Other"
31000197001,LAGOON,"Lagoon, Other"
31000200001,LAGOON,"Lagoon, Other"
31000204001,LAGOON,"Lagoon, Other"
31000210001,LAGOON,"Lagoon, Other"
31000225001,LAGOON,"Lagoon, Other"
31000235001,LAGOON,"Lagoon, Other"
31000245001,LAGOON,"Lagoon, Other"
31000250001,LAGOON,"Lagoon, Other"
31000315001,LAGOON,"Lagoon, Other"
31000370001,LAGOON,"Lagoon, Other"
31000385001,LAGOON,"Lagoon, Other"
31000388001,LAGOON,"Lagoon, Other"
31000389001,LAGOON,"Lagoon, Other"
31000431001,LAGOON,"Lagoon, Other"
31000434001,LAGOON,"Lagoon, Other"
31000485001,LAGOON,"Lagoon, Other"
31000632001,LAGOON,"Lagoon, Other"
31000665001,LAGOON,"Lagoon, Other"
31000680001,LAGOON,"Lagoon, Other"
31000685001,LAGOON,"Lagoon, Other"
31000705001,LAGOON,"Lagoon, Other"
31000710001,LAGOON,"Lagoon, Other"
31000730001,LAGOON,"Lagoon, Other"
31000750001,LAGOON,"Lagoon, Other"
31000755001,LAGOON,"Lagoon, Other"
31000785001,LAGOON,"Lagoon, Other"
31000900001,LAGOON,"Lagoon, Other"
31000912001,LAGOON,"Lagoon, Other"
31000925001,LAGOON,"Lagoon, Other"
31000952001,LAGOON,"Lagoon, Other"
31000960001,LAGOON,"Lagoon, Other"
31001046001,LAGOON,"Lagoon, Other"
31001047001,LAGOON,"Lagoon, Other"
31001100001,LAGOON,"Lagoon, Other"
31001230001,LAGOON,"Lagoon, Other"
31001252001,LAGOON,"Lagoon, Other"
31001255001,LAGOON,"Lagoon, Other"
31001275001,LAGOON,"Lagoon, Other"
31001278001,LAGOON,"Lagoon, Other"
31001325001,LAGOON,"Lagoon, Other"
31001352001,LAGOON,"Lagoon, Other"
31001356001,LAGOON,"Lagoon, Other"
31001462001,LAGOON,"Lagoon, Other"
31001463001,LAGOON,"Lagoon, Other"
31001465001,LAGOON,"Lagoon, Other"
31001466001,LAGOON,"Lagoon, Other"
31001470001,LAGOON,"Lagoon, Other"
31001490001,LAGOON,"Lagoon, Other"
31001542001,LAGOON,"Lagoon, Other"
31001630001,LAGOON,"Lagoon, Other"
31001631001,LAGOON,"Lagoon, Other"
31001633001,LAGOON,"Lagoon, Other"
31001640001,LAGOON,"Lagoon, Other"
31001703001,LAGOON,"Lagoon, Other"
31001745001,LAGOON,"Lagoon, Other"
31001785001,LAGOON,"Lagoon, Other"
31001845001,LAGOON,"Lagoon, Other"
31001860001,LAGOON,"Lagoon, Other"
31001870001,LAGOON,"Lagoon, Other"
31001885001,LAGOON,"Lagoon, Other"
31001894001,LAGOON,"Lagoon, Other"
31001910001,LAGOON,"Lagoon, Other"
31001960001,LAGOON,"Lagoon, Other"
31001965001,LAGOON,"Lagoon, Other"
31001970001,LAGOON,"Lagoon, Other"
31001975001,LAGOON,"Lagoon, Other"
31001995001,LAGOON,"Lagoon, Other"
31002030001,LAGOON,"Lagoon, Other"
31002038001,LAGOON,"Lagoon, Other"
31002039001,LAGOON,"Lagoon, Other"
31002080001,LAGOON,"Lagoon, Other"
31002085001,LAGOON,"Lagoon, Other"
31002145001,LAGOON,"Lagoon, Other"
31002175001,LAGOON,"Lagoon, Other"
31002180001,LAGOON,"Lagoon, Other"
31002218001,LAGOON,"Lagoon, Other"
31002235001,LAGOON,"Lagoon, Other"
31002300001,LAGOON,"Lagoon, Other"
31002320001,LAGOON,"Lagoon, Other"
31002345001,LAGOON,"Lagoon, Other"
31002415001,LAGOON,"Lagoon, Other"
31002420001,LAGOON,"Lagoon, Other"
31002446001,LAGOON,"Lagoon, Other"
31002490001,LAGOON,"Lagoon, Other"
31002545001,LAGOON,"Lagoon, Other"
31002575001,LAGOON,"Lagoon, Other"
31002655001,LAGOON,"Lagoon, Other"
31003010001,LAGOON,"Lagoon, Other"
31003011001,LAGOON,"Lagoon, Other"
33000022001,LAGOON_AER,"Lagoon, Aerated"
33000027001,LAGOON_AER,"Lagoon, Aerated"
33000049001,LAGOON_AER,"Lagoon, Aerated"
33000075001,LAGOON,"Lagoon, Other"
33000091001,LAGOON_AER,"Lagoon, Aerated"
33000151001,LAGOON_AER,"Lagoon, Aerated"
35000049001,LAGOON,"Lagoon, Other"
35000057001,LAGOON,"Lagoon, Other"
35201200002,LAGOON,"Lagoon, Other"
35201200026,LAGOON,"Lagoon, Other"
36005001001,LAGOON,"Lagoon, Other"
36005008001,LAGOON,"Lagoon, Other"
36005012001,LAGOON,"Lagoon, Other"
36005049001,LAGOON,"Lagoon, Other"
36006043005,LAGOON,"Lagoon, Other"
36006052001,LAGOON,"Lagoon, Other"
36006101001,LAGOON,"Lagoon, Other"
36006103001,LAGOON,"Lagoon, Other"
36008064001,LAGOON,"Lagoon, Other"
37000703001,LAGOON,"Lagoon, Other"
37000903001,LAGOON,"Lagoon, Other"
37000908001,LAGOON,"Lagoon, Other"
37006504001,LAGOON,"Lagoon, Other"
37006606001,LAGOON,"Lagoon, Other"
37007813001,LAGOON,"Lagoon, Other"
37008204001,LAGOON,"Lagoon, Other"
37008504001,LAGOON,"Lagoon, Other"
38000009001,LAGOON_AER,"Lagoon, Aerated"
38000011001,LAGOON_AER,"Lagoon, Aerated"
38000011001,LAGOON_POL,"Lagoon, Polishing"
38000013001,LAGOON,"Lagoon, Other"
38000016001,LAGOON,"Lagoon, Other"
38000017001,LAGOON_AER,"Lagoon, Aerated"
38000025001,LAGOON,"Lagoon, Other"
38000030001,LAGOON_AER,"Lagoon, Aerated"
38000031001,LAGOON,"Lagoon, Other"
38000034001,LAGOON_AER,"Lagoon, Aerated"
38000036001,LAGOON_AER,"Lagoon, Aerated"
38000037001,LAGOON_AER,"Lagoon, Aerated"
38000038001,LAGOON,"Lagoon, Other"
38000042001,LAGOON_AER,"Lagoon, Aerated"
38000047001,LAGOON_AER,"Lagoon, Aerated"
38000048001,LAGOON,"Lagoon, Other"
38000051001,LAGOON_AER,"Lagoon, Aerated"
38000055001,LAGOON_AER,"Lagoon, Aerated"
38000056001,LAGOON,"Lagoon, Other"
38000059001,LAGOON_AER,"Lagoon, Aerated"
38000061001,LAGOON,"Lagoon, Other"
38000087001,LAGOON_AER,"Lagoon, Aerated"
38000098001,LAGOON_AER,"Lagoon, Aerated"
38000099001,LAGOON,"Lagoon, Other"
38000101001,LAGOON_AER,"Lagoon, Aerated"
38000102001,LAGOON,"Lagoon, Other"
38000105001,LAGOON,"Lagoon, Other"
38000109001,LAGOON,"Lagoon, Other"
38000113001,LAGOON_AER,"Lagoon, Aerated"
38000121001,LAGOON_AER,"Lagoon, Aerated"
38000123001,LAGOON_AER,"Lagoon, Aerated"
38000124001,LAGOON_AER,"Lagoon, Aerated"
38000135001,LAGOON_AER,"Lagoon, Aerated"
38000136001,LAGOON,"Lagoon, Other"
38000137001,LAGOON_AER,"Lagoon, Aerated"
38000142001,LAGOON_AER,"Lagoon, Aerated"
38000145001,LAGOON_AER,"Lagoon, Aerated"
38000146001,LAGOON,"Lagoon, Other"
38000147001,LAGOON,"Lagoon, Other"
38000149001,LAGOON,"Lagoon, Other"
38000156001,LAGOON,"Lagoon, Other"
38000157001,LAGOON_AER,"Lagoon, Aerated"
38000158001,LAGOON,"Lagoon, Other"
38000158001,LAGOON_AER,"Lagoon, Aerated"
38000160001,LAGOON,"Lagoon, Other"
38000165001,LAGOON_AER,"Lagoon, Aerated"
38000167001,LAGOON_AER,"Lagoon, Aerated"
38000171001,LAGOON,"Lagoon, Other"
38000173001,LAGOON,"Lagoon, Other"
38000184001,LAGOON,"Lagoon, Other"
38000187001,LAGOON_AER,"Lagoon, Aerated"
38000188001,LAGOON_AER,"Lagoon, Aerated"
38000190001,LAGOON_AER,"Lagoon, Aerated"
38000191001,LAGOON,"Lagoon, Other"
38000194001,LAGOON,"Lagoon, Other"
38000196001,LAGOON_AER,"Lagoon, Aerated"
38000197001,LAGOON_AER,"Lagoon, Aerated"
38000202001,LAGOON_AER,"Lagoon, Aerated"
38000206001,LAGOON_AER,"Lagoon, Aerated"
38000212001,LAGOON_AER,"Lagoon, Aerated"
38000221001,LAGOON_AER,"Lagoon, Aerated"
38000225001,LAGOON,"Lagoon, Other"
38000229001,LAGOON_AER,"Lagoon, Aerated"
38000237001,LAGOON,"Lagoon, Other"
38000239001,LAGOON,"Lagoon, Other"
38000244001,LAGOON,"Lagoon, Other"
38000248001,LAGOON,"Lagoon, Other"
38000254001,LAGOON_AER,"Lagoon, Aerated"
38000258001,LAGOON,"Lagoon, Other"
38000264001,LAGOON_AER,"Lagoon, Aerated"
